0.0,  8.326765904243416,  
1.0,  -4.6292507792834385,  
2.0,  5.68664213308341,  
3.0,  -2.453810197079406,  
4.0,  7.968462942230985,  
5.0,  -5.203149111272182,  
6.0,  5.922294915493239,  
7.0,  -4.477298594305012,  
8.0,  4.982225632770451,  
9.0,  -3.6348845783512616,  
10.0,  2.7673291352558635,  
11.0,  -4.520822280030188,  
12.0,  3.7755135816853453,  
13.0,  -3.959086308716792,  
14.0,  2.1863277557948777,  
15.0,  -5.847992094098345,  
16.0,  2.129404780808386,  
17.0,  -6.853533066572936,  
18.0,  1.9977444791694552,  
19.0,  -5.90280550632508,  
20.0,  1.5643515561337153,  
21.0,  -5.293982797587546,  
22.0,  2.4285191136187905,  
23.0,  -2.485155982619176,  
24.0,  4.763237430388699,  
25.0,  -3.7804687936642267,  
26.0,  5.027918127537305,  
27.0,  -1.4012846451402083,  
28.0,  8.259043582550476,  
29.0,  -0.5063226865498791,  
30.0,  5.460730894149833,  
31.0,  1.7826186534845192,  
32.0,  9.739408728883404,  
33.0,  2.354211249962873,  
34.0,  8.233460431921912,  
35.0,  1.4429466245472895,  
36.0,  10.481676619387372,  
37.0,  1.5312022630331512,  
38.0,  9.400122854134906,  
39.0,  5.366481272664714,  
40.0,  10.926953876931748,  
41.0,  4.6347799691379805,  
42.0,  12.710806939198164,  
43.0,  6.881869170989944,  
44.0,  15.175465776729652,  
45.0,  7.3347330756638485,  
46.0,  14.675849823119847,  
47.0,  8.545634422861554,  
48.0,  14.571128778297975,  
49.0,  6.026497262653606,  
50.0,  11.60594819446544,  
51.0,  4.447742848591588,  
52.0,  5.686158568781593,  
53.0,  -4.932561081398603,  
54.0,  -3.3595491363955716,  
55.0,  -18.41982335189084,  
56.0,  -23.20128545018565,  
57.0,  -39.07248789931975,  
58.0,  -45.610273961011785,  
59.0,  -58.80725838135561,  
60.0,  -72.4933916663881,  
61.0,  -95.94677773123726,  
62.0,  -106.1647088344256,  
63.0,  -129.65704770233816,  
64.0,  -141.17894625702752,  
65.0,  -161.61372192569536,  
66.0,  -167.16333171739706,  
67.0,  -185.23269118167087,  
68.0,  -190.42220869919902,  
69.0,  -208.70236267463292,  
70.0,  -211.0893135527528,  
71.0,  -219.29516127585254,  
72.0,  -219.05577897958563,  
73.0,  -228.6105659670415,  
74.0,  -224.80387704113213,  
75.0,  -229.89970034993985,  
76.0,  -230.58376032528275,  
77.0,  -233.12923645490974,  
78.0,  -228.34162634180336,  
79.0,  -231.22496662925226,  
80.0,  -227.29451610631884,  
81.0,  -231.33953147577284,  
82.0,  -224.7613910224158,  
83.0,  -227.78524788900296,  
84.0,  -220.83434204357434,  
85.0,  -224.43567044546938,  
86.0,  -209.1304734400361,  
87.0,  -208.7560396236878,  
88.0,  -194.98901583591316,  
89.0,  -189.5588720696099,  
90.0,  -176.1210260271926,  
91.0,  -165.2142239355793,  
92.0,  -141.23926979423698,  
93.0,  -131.64764620259768,  
94.0,  -111.72821868356607,  
95.0,  -103.48832532751851,  
96.0,  -78.1165536699666,  
97.0,  -71.19981222475951,  
98.0,  -52.44174756505083,  
99.0,  -46.67380833253094,  
100.0,  -32.95208028714296,  
101.0,  -26.53236176873054,  
102.0,  -14.977646607194288,  
103.0,  -12.612109163329706,  
104.0,  -1.197834398074292,  
105.0,  -1.5256659282604232,  
106.0,  4.693863797603285,  
107.0,  -1.2883130471875575,  
108.0,  4.820689057608547,  
109.0,  -2.4426974483777713,  
110.0,  5.18441695012325,  
111.0,  -1.7505323331810132,  
112.0,  4.699736972661412,  
113.0,  -0.4862373127474484,  
114.0,  5.873118851785648,  
115.0,  -1.75627989417967,  
116.0,  4.493308814413581,  
117.0,  -2.7360362759857253,  
118.0,  5.170264468855066,  
119.0,  -3.314794233379189,  
120.0,  4.7643429262602695,  
121.0,  -4.586786498959327,  
122.0,  1.2749282864164115,  
123.0,  -7.218195157243144,  
124.0,  2.863591705218255,  
125.0,  -8.306082752619659,  
126.0,  2.921701701842153,  
127.0,  -7.25471841683634,  
128.0,  0.44979649539300226,  
129.0,  -7.587212279509572,  
130.0,  2.444347144109429,  
