6.0,  -1.822576945617198,  
7.0,  -1.5939800898056165,  
22.0,  -1.5992191792329322,  
23.0,  -2.639558486639771,  
24.0,  -3.2703056861878395,  
25.0,  -3.6942696338284122,  
26.0,  -3.952916949586779,  
27.0,  -4.034129945446807,  
28.0,  -3.966843236926934,  
29.0,  -3.8215027288094916,  
30.0,  -3.657140812003263,  
31.0,  -3.5085643492097915,  
32.0,  -3.3943757011027174,  
33.0,  -3.311465003670037,  
34.0,  -3.2442905895181866,  
35.0,  -3.1795038061312653,  
36.0,  -3.104144702474059,  
37.0,  -3.008708914969702,  
38.0,  -2.888497145002816,  
39.0,  -2.733322444075384,  
40.0,  -2.541989745768433,  
41.0,  -2.356840792734147,  
42.0,  -2.2455217355712875,  
43.0,  -2.2206116582407276,  
44.0,  -2.2137002206407033,  
45.0,  -2.1577937917177223,  
46.0,  -2.050681739713582,  
47.0,  -1.9173042055704173,  
48.0,  -1.7583431984489835,  
49.0,  -1.5651752095066058,  
50.0,  -1.3675180847167212,  
51.0,  -1.224294920290049,  
52.0,  -1.159074981474987,  
53.0,  -1.144053897300978,  
54.0,  -1.1398447548199329,  
55.0,  -1.1171233406938654,  
56.0,  -1.0684470523747223,  
57.0,  -1.0344014738144551,  
58.0,  -1.100759043993662,  
59.0,  -1.3441980042242676,  
60.0,  -1.7974265969913858,  
61.0,  -2.4884998120878663,  
62.0,  -3.46154141606587,  
63.0,  -4.7064141159221435,  
64.0,  -6.125403275361464,  
65.0,  -7.62404775003796,  
66.0,  -9.184877644794312,  
67.0,  -10.812402484994436,  
68.0,  -12.456177078329745,  
69.0,  -14.024781615826214,  
70.0,  -15.426004941199437,  
71.0,  -16.576203423551476,  
72.0,  -17.442078527343483,  
73.0,  -18.082433808917926,  
74.0,  -18.582017417912198,  
75.0,  -18.957881937679815,  
76.0,  -19.174091762447517,  
77.0,  -19.207155101037813,  
78.0,  -19.082038497411702,  
79.0,  -18.88734950352665,  
80.0,  -18.74134245107132,  
81.0,  -18.720461723707928,  
82.0,  -18.82913465238795,  
83.0,  -19.00597178533897,  
84.0,  -19.14095226381224,  
85.0,  -19.13212418350608,  
86.0,  -18.945994679370443,  
87.0,  -18.611079229414187,  
88.0,  -18.164415566507472,  
89.0,  -17.6010092674251,  
90.0,  -16.862917310710955,  
91.0,  -15.901719282348814,  
92.0,  -14.749208948111189,  
93.0,  -13.482433968482802,  
94.0,  -12.123802115049525,  
95.0,  -10.62791118032456,  
96.0,  -8.982080992297478,  
97.0,  -7.280703300300198,  
98.0,  -5.661676670497229,  
99.0,  -4.191429393875595,  
100.0,  -2.8651717854378127,  
101.0,  -1.7006656163917704,  
102.0,  -0.7666318581161669,  
103.0,  -0.1111750561044289,  
104.0,  0.299018304474437,  
105.0,  0.5436262376771879,  
106.0,  0.6801849551073076,  
107.0,  0.7486498468748302,  
108.0,  0.8044090397127697,  
109.0,  0.895359056691305,  
110.0,  1.0358382472213066,  
111.0,  1.2200751923334465,  
112.0,  1.4351112348805586,  
113.0,  1.6794823977818485,  
114.0,  1.9848766967244078,  
115.0,  2.383831465290216,  
116.0,  2.848228660360805,  
117.0,  3.2939737581666266,  
118.0,  3.653859843801369,  
119.0,  3.9100094027696493,  
120.0,  4.057693096650825,  
121.0,  4.101478336007443,  
122.0,  4.092560959870829,  
123.0,  4.103591218408567,  
124.0,  4.135372189135193,  
125.0,  4.069479716123553,  
126.0,  3.7727884434627335,  
127.0,  3.2873330116609054,  
128.0,  2.850662906910621,  
129.0,  2.6820533543181213,  
130.0,  -0.0,  
